year_built,wn_site_eui,wn_source_eui,Latitude,Longitude
"1,927",79.7,104.9,40.616648,-73.954695
"1,928",78,103,40.616461,-73.954655
"1,939",105.9,134.5,40.616064,-73.955606
"1,931",78,101.8,40.615229,-73.963052
"1,987",102.9,167.8,40.612692,-73.961598
"1,940",96.7,125,40.614375,-73.960304
"1,939",62.5,85.3,40.612887,-73.959772
"1,938",84.3,105.6,40.613726,-73.958266
"1,935",66.3,88.4,40.615946,-73.956521
"1,935",72.6,94.5,40.615951,-73.956493
"1,935",105.3,135.6,40.61491,-73.954361
"1,939",98.6,125.3,40.611495,-73.960695
"1,961",89.5,120.3,40.610949,-73.960594
"1,961",111.3,142.2,40.611229,-73.959708
"1,940",78,85.1,40.611279,-73.960634
"1,936",86.4,112.3,40.610941,-73.959629
"1,936",69,89.3,40.611306,-73.959701
"1,964",70.6,106.1,40.611632,-73.959762
"1,932",76.4,100,40.612669,-73.95612
"1,937",88,111.9,40.61212,-73.956016
"1,986",85.6,123.9,40.611754,-73.955948
"1,963",92.7,129.8,40.611579,-73.956877
"1,941",96.7,122.8,40.612627,-73.955151
"1,940",84.6,113.9,40.612116,-73.955054
"1,932",71.7,81.1,40.611713,-73.954979
"1,954",Not Available,Not Available,40.612407,-73.953887
"1,942",Not Available,Not Available,40.611798,-73.953772
"1,936",97,122.1,40.610848,-73.954619
"1,963",103.1,136.9,40.612155,-73.95504
"1,938",85.6,114.7,40.612483,-73.95285
"1,941",69.1,93.3,40.610982,-73.953452
"1,941",98.8,121.4,40.611825,-73.953754
"1,928",72,88.3,40.611987,-73.953787
"1,948",78.8,109.6,40.612703,-73.953919
"1,940",62.2,83.9,40.611838,-73.95271
"1,932",124.2,134.6,40.61219,-73.952774
"1,936",85.5,113.1,40.611744,-73.950664
"1,930",63,79.5,40.611829,-73.950531
"1,929",104,132.2,40.613906,-73.949294
"1,929",Not Available,Not Available,40.612556,-73.949698
"2,010",54.2,100.8,40.612147,-73.94896
"1,930",75.6,98.4,40.612474,-73.949767
"1,937",Not Available,Not Available,40.613909,-73.949272
"1,929",221,452.6,40.613247,-73.948844
"1,940",Not Available,Not Available,40.613217,-73.948855
"1,935",76.8,94.3,40.613983,-73.947756
"1,932",Not Available,Not Available,40.612901,-73.948099
"1,936",86,109.6,40.609149,-73.960257
"1,939",12.1,35.9,40.609505,-73.960304
"2,007",60,137.2,40.609689,-73.95847
"1,933",81.2,108.5,40.61052,-73.95745
"1,932",Not Available,Not Available,40.608398,-73.957023
"1,931",Not Available,Not Available,40.60958,-73.954573
"1,962",118.1,150.9,40.608603,-73.955125
"1,940",11.8,37,40.609152,-73.955434
"1,929",107.8,136.2,40.608726,-73.954009
"1,922",64.9,89.7,40.60871,-73.954145
"1,935",90.1,118.3,40.610845,-73.952984
"1,926",70.7,93.3,40.6093,-73.953273
"1,954",Not Available,Not Available,40.610669,-73.953471
"1,938",102.5,130.9,40.605803,-73.960767
"1,923",215.1,675.3,,
"1,937",81.6,105,40.606346,-73.959729
"1,939",66.8,89.9,40.60552,-73.96036
"1,936",101.7,127.6,40.605501,-73.960526
"1,939",70.9,95,40.606264,-73.960784
"1,959",15.8,45.4,40.606758,-73.960824
"1,961",95,130.3,40.607254,-73.958954
"1,961",93.3,131.2,40.606925,-73.958893
"1,976",125.4,165.1,40.606595,-73.958829
"1,940",86.9,110.7,40.606382,-73.959715
"1,940",84.2,106.7,40.60673,-73.959779
"1,962",108,145.4,40.607076,-73.959844
"1,941",Not Available,Not Available,40.608488,-73.956029
"1,938",Not Available,Not Available,40.607711,-73.955183
"1,957",72.8,101.8,40.607931,-73.955201
"1,931",68.3,91.7,40.607448,-73.955111
"1,939",90,119.3,40.608685,-73.95421
"1,952",84.9,111.6,40.607935,-73.953037
"1,927",117.3,198,40.607326,-73.952922
"1,931",88.3,115.8,40.607112,-73.952879
"1,940",85,111.7,40.608816,-73.953036
"1,921",77.7,105.3,40.606826,-73.952803
"1,941",59.8,83.3,40.604916,-73.959456
"1,954",118.1,147,40.604584,-73.959395
"1,955",81.1,105.6,40.60384,-73.960595
"1,963",68.8,97.1,40.604211,-73.960624
"1,959",84.7,123.5,40.604581,-73.960652
"1,962",79.1,103.5,40.605613,-73.95937
"1,931",82.5,103.9,40.604331,-73.958402
"1,964",116.4,149.6,40.605587,-73.955754
"1,931",78.2,104.4,40.606,-73.952671
"1,931",139,170.7,40.60547,-73.952574
"1,935",78.2,102.5,40.605363,-73.952552
"1,974",41.4,129.9,40.604586,-73.952409
"1,931",58.2,82.8,40.604661,-73.952402
"1,941",81.7,111.4,40.605437,-73.952545
"1,937",77,102.2,40.60572,-73.952595
"1,958",97.5,137.4,40.606611,-73.943073
"1,959",93.6,127.9,40.606177,-73.94299
"1,958",15.5,48.6,40.606144,-73.942961
"1,953",58,60.9,40.60683,-73.94309
"1,963",89.7,131.5,40.5959,-73.989313
"1,962",103.1,158.8,40.593861,-73.991409
"1,986",73.1,109.5,40.589521,-73.99083
"1,963",103.6,122.9,40.586985,-73.985372
"1,970",158.4,264.1,40.594978,-73.995967
"1,972",118.5,157.4,40.593993,-73.994804
"1,964",101.2,148.5,40.59337,-73.994804
"1,963",119.1,154.3,40.592914,-73.993843
"1,963",83.6,119.9,40.589563,-73.990887
"1,967",92.6,130.6,40.588986,-73.990423
"1,962",94.6,129.2,40.587446,-73.989184
"2,001",78.9,195.2,40.582706,-73.986262
"2,006",8.9,24.9,40.594361,-73.995247
"1,965",123.5,176.4,40.580096,-74.002736
"1,965",74.2,166.5,40.578674,-74.000299
"1,974",125.5,187.5,40.576986,-74.002397
"1,975",109.7,177.2,40.576953,-74.002696
"1,960",153.2,264.7,40.57703,-73.9946
"1,974",109.9,258.5,40.578183,-73.991936
"2,008",15.3,26.3,40.577773,-73.988232
"1,971",95,145.4,40.573144,-74.001587
"1,973",81.3,147.2,40.574725,-74.001908
"2,010",76.4,112,40.572759,-73.997628
"1,960",115.4,141.7,40.573621,-73.996127
"2,011",47.4,68.4,40.574568,-73.99523
"1,975",101.9,238,40.575246,-73.994266
"1,960",92.4,121.1,40.573885,-73.994003
"1,972",11.2,35.3,40.57454,-73.990886
"1,992",85.3,148.1,40.572984,-73.994003
"1,990",194.7,304.6,40.573135,-73.993078
"1,969",220,358.6,40.571974,-73.989489
"1,925",93.4,293.3,40.57353,-73.987448
"1,960",133.9,181.8,40.598923,-73.976561
"1,962",Not Available,Not Available,40.601067,-73.964677
"1,951",Not Available,Not Available,40.601952,-73.971054
"1,938",Not Available,Not Available,40.600134,-73.965444
"1,939",74.4,95.4,40.600124,-73.962459
"1,962",87.8,123.1,40.597316,-73.97012
"2,009",72.7,144.2,40.597404,-73.969313
"1,962",82.5,112.4,40.595235,-73.967344
"1,958",105.1,157.1,40.594885,-73.964903
"1,956",Not Available,Not Available,40.59427,-73.964796
"1,959",94.8,140,40.593559,-73.962603
"1,962",132.6,178.1,40.594256,-73.962019
"1,963",94.7,134.8,40.590985,-73.975685
"1,957",Not Available,Not Available,40.591565,-73.967591
"1,958",64.6,91.7,40.591351,-73.96753
"1,957",79.4,129.5,40.592001,-73.967652
"1,954",69.8,96.4,40.593013,-73.964713
"1,960",83.8,115.3,40.591622,-73.965002
"1,961",95.1,132.9,40.589065,-73.970905
"1,970",58,84.6,40.590714,-73.968625
"1,957",74.9,111.8,40.590931,-73.966655
"1,951",87.5,121.9,40.585896,-73.973264
"1,957",44.3,87.7,40.587542,-73.971535
"1,961",89.2,124.6,40.587055,-73.966074
"1,962",87.7,135.1,40.5886,-73.965717
"1,951",76.8,99.4,40.594674,-73.998419
"1,964",92.7,129.2,40.586363,-73.966233
"1,960",Not Available,Not Available,40.586171,-73.966276
"1,951",76.1,90.4,40.584931,-73.96866
"1,962",Not Available,Not Available,40.585466,-73.966438
"1,969",77.1,113.1,40.583082,-73.962991
"1,955",Not Available,Not Available,40.585692,-73.961488
"1,956",Not Available,Not Available,40.585308,-73.96169
"1,963",74.3,83.7,40.581244,-73.967387
"1,964",113.6,148.1,40.581829,-73.96725
"1,956",162.5,205.5,40.582809,-73.967034
"1,955",103.8,132.1,40.580975,-73.96747
"2,006",Not Available,Not Available,40.581338,-73.967366
"1,960",89.8,131.2,40.577237,-73.979607
"1,989",40.9,128.6,40.580533,-73.97615
"1,964",37.7,62.6,40.579802,-73.971942
"1,964",Not Available,Not Available,40.579777,-73.970923
"1,964",24.1,54.9,40.580062,-73.969188
"1,964",88,125.7,40.57948,-73.967816
"1,964",92.7,130.7,40.576998,-73.968383
"1,964",15.5,48.7,40.578926,-73.972101
"1,931",97,205.6,40.578697,-73.976298
"1,965",93.1,139.5,40.574897,-73.973978
"2,007",52.3,72.6,40.576024,-73.969823
"1,929",110.3,141.8,40.575868,-73.968639
"1,939",111.9,172.8,40.603386,-73.958006
"1,931",96.2,122.9,40.602238,-73.954146
"1,946",67.7,85.9,40.603758,-73.952654
"1,941",82.7,110.4,40.603458,-73.952172
"1,935",Not Available,Not Available,40.60239,-73.951967
"1,939",87,126.2,40.603244,-73.952133
"1,961",98,142.8,40.60411,-73.942596
"1,960",100.9,151.2,40.60372,-73.942502
"1,928",95.7,121.9,40.599416,-73.96126
"1,961",93.5,130.8,40.601201,-73.955757
"1,932",102.2,132.1,40.601316,-73.954687
"1,933",98,123.5,40.600258,-73.953773
"1,964",98.8,137.5,40.6002,-73.952801
"1,932",Not Available,Not Available,40.601521,-73.95284
"1,963",90.2,132.7,40.601664,-73.942133
"1,963",82.6,115.6,40.601378,-73.942058
"1,962",90.4,127.7,40.596642,-73.956721
"1,946",101.5,130.7,40.598772,-73.9513
"1,940",96.7,122.7,40.597617,-73.951085
"2,007",17.3,54.3,40.598704,-73.951264
"1,942",80,104.4,40.597871,-73.949112
"1,961",84.6,121.7,40.599575,-73.946579
"1,952",94.8,136,40.599495,-73.934958
"1,952",96.7,138.8,40.599225,-73.934609
"1,962",86.6,120.4,40.594897,-73.958483
"1,930",Not Available,Not Available,40.59506,-73.954673
"1,963",118.4,156.6,40.596484,-73.953059
"1,931",99.7,127.3,40.596708,-73.950909
"1,963",85.5,119.4,40.596082,-73.950791
"1,934",82.2,105.1,40.595929,-73.950762
"1,941",64.6,87.3,40.59588,-73.951954
"1,961",103.9,140.6,40.597287,-73.950704
"1,938",84.4,108.2,,
"1,954",Not Available,Not Available,40.596036,-73.950762
"1,953",Not Available,Not Available,40.598482,-73.934768
"1,963",115.4,153.2,40.592674,-73.959158
"1,962",99,141.2,40.593399,-73.959294
"1,963",252,318.4,40.593544,-73.958545
"1,963",132.9,139.6,40.591954,-73.957513
"1,962",95.2,128.5,40.594252,-73.958228
"1,949",97.4,132.1,40.59384,-73.957339
"1,961",94.5,131.4,40.592868,-73.957156
"1,940",92.1,116.4,40.594749,-73.951573
"1,963",95.3,149.8,40.593831,-73.950368
"1,930",81.5,105.3,40.593906,-73.95036
"1,961",81.9,121.6,40.593518,-73.943278
"1,957",81.6,137.9,,
"1,961",77.9,110.6,40.590253,-73.959555
"1,962",78.1,120,40.591899,-73.957869
"1,939",Not Available,Not Available,40.592324,-73.950081
"1,953",85.5,127.1,40.593173,-73.939512
"1,929",111.5,139.9,40.592437,-73.950081
"1,949",Not Available,Not Available,40.592039,-73.950005
"1,961",85.3,116,40.592765,-73.941468
"1,953",83.5,125.4,40.592979,-73.941485
"1,953",51.5,91.4,40.593173,-73.939491
"1,961",82.2,118.6,40.589758,-73.957687
"1,960",48.3,70.8,40.588265,-73.956284
"1,958",69.4,103.1,40.587754,-73.956338
"1,960",177,251.7,40.587653,-73.957289
"1,963",1,1.4,40.588529,-73.958372
"1,930",Not Available,Not Available,40.589555,-73.949557
"1,930",Not Available,Not Available,40.589374,-73.949521
"1,957",50.6,69.2,40.590279,-73.949693
"1,959",70.6,105,40.58909,-73.948413
"1,957",64.8,90.3,40.589341,-73.949493
"1,950",166.7,418.1,40.589885,-73.939846
"1,958",77,118.1,40.591371,-73.937271
"1,960",38.5,120.9,40.59209,-73.936463
"1,956",86.7,129.9,40.589995,-73.935918
"1,956",84.2,126.5,40.590858,-73.937156
"1,954",77.7,120.6,40.587247,-73.957055
"1,952",130.6,171,40.587098,-73.956079
"1,959",Not Available,Not Available,40.585913,-73.956775
"1,962",95.1,128.9,40.586195,-73.956829
"1,958",67.5,113.5,40.587263,-73.956086
"1,955",80.8,100,40.585596,-73.955141
"1,958",39.2,65,40.587035,-73.956043
"2,006",Not Available,Not Available,40.58778,-73.95237
"1,957",70.7,94.8,40.586667,-73.950215
"1,957",76.8,109.3,40.587246,-73.949116
"1,956",63.1,88.4,40.586733,-73.949023
"1,938",13.4,42,40.586881,-73.949026
"1,954",Not Available,Not Available,40.587339,-73.949112
"1,961",131.8,174.1,40.588548,-73.939599
"1,924",81.3,112.8,40.630872,-73.957358
"1,930",71.1,100.5,40.63183,-73.957534
"1,931",68.5,95.4,40.633344,-73.953653
"2,008",132.2,324.4,,
"1,931",71.5,96.6,40.63322,-73.951012
"1,927",71.6,95.2,40.633074,-73.950987
"1,929",100.1,138.4,40.633077,-73.950965
"1,929",73.3,97.5,40.632917,-73.950324
"1,940",109.8,146,40.633114,-73.949276
"1,961",87,121.7,40.632671,-73.946646
"1,963",99.8,135.1,40.63313,-73.946696
"1,962",Not Available,Not Available,40.631801,-73.945371
"1,963",25.3,53.3,40.63192,-73.94344
"1,929",55.4,74.7,40.628948,-73.956992
"1,940",Not Available,Not Available,40.629099,-73.957021
"1,936",Not Available,Not Available,40.629371,-73.950266
"1,941",Not Available,Not Available,40.629082,-73.948176
"1,930",55.8,77.8,40.629208,-73.947034
"1,930",91.8,122.4,40.630204,-73.946511
"1,950",Not Available,Not Available,40.629301,-73.946191
"1,950",Not Available,Not Available,40.629309,-73.946097
"1,954",99.8,124.8,40.629968,-73.946313
"1,957",81.8,122.9,40.589338,-73.899979
"1,941",91.5,123.4,40.631784,-73.945396
"1,941",75.4,104.7,40.631787,-73.945324
"1,964",116.5,153,40.630096,-73.944757
"1,950",105.5,149.3,40.631844,-73.944413
"1,922",83.2,115.4,40.627013,-73.956626
"1,963",58.1,100.4,40.627691,-73.956755
"1,930",75.8,98.9,40.626691,-73.947724
"1,939",Not Available,Not Available,40.628563,-73.94822
"1,930",81.3,108.1,40.627213,-73.942958
"1,922",83.3,92.1,40.624021,-73.956059
"1,925",111.4,164.9,40.624875,-73.95622
"1,955",72.4,104,40.626024,-73.946741
"1,955",74.1,122.9,40.625562,-73.946634
"1,955",74.9,102.6,40.626082,-73.941907
"1,941",89.4,121.4,40.620977,-73.955308
"1,926",59.3,80.9,40.622056,-73.955689
"1,922",12.2,37.9,40.622983,-73.955861
"1,953",123.8,162.2,40.623103,-73.946167
"1,953",84.4,129.8,40.623528,-73.94625
"1,937",59.6,82.1,40.620593,-73.955412
"1,931",65.5,86,40.620328,-73.941577
"1,950",109.4,143.6,40.620558,-73.940698
"1,939",Not Available,Not Available,40.621294,-73.939692
"1,931",76.9,104.5,40.62123,-73.939865
"1,938",Not Available,Not Available,40.621644,-73.938899
"1,962",42.5,133.4,40.617974,-73.954917
"1,953",77.8,105.2,40.617436,-73.95482
"1,951",96.8,127.4,40.616505,-73.954644
"1,955",Not Available,Not Available,40.617911,-73.943009
"1,951",47.2,53.4,40.618841,-73.942208
"1,927",Not Available,Not Available,40.614543,-73.954267
"1,930",82.8,113,40.615772,-73.954501
"1,935",80.8,89,40.61623,-73.953949
"1,950",Not Available,Not Available,40.61415,-73.948228
"1,950",Not Available,Not Available,40.614331,-73.947284
"1,950",Not Available,Not Available,40.614907,-73.946419
"1,937",Not Available,Not Available,40.614312,-73.94728
"1,958",Not Available,Not Available,40.633905,-73.933307
"1,942",21.9,47.8,40.635007,-73.931378
"2,006",23.8,44.8,40.635124,-73.929472
"1,961",143,449,40.630799,-73.918478
"1,966",87.7,126.6,40.629792,-73.927035
"1,965",88.6,123.8,40.629688,-73.927003
"1,966",26.9,61.1,40.629909,-73.925133
"1,966",73.8,106.9,40.629747,-73.925094
"1,966",86.9,132.6,40.629623,-73.924107
"1,959",103.4,153.3,40.625856,-73.935145
"1,959",198.3,236.3,40.624126,-73.935204
"1,951",Not Available,Not Available,40.625103,-73.934105
"1,955",95.3,134.4,40.625866,-73.934688
"1,950",84.6,133,40.622952,-73.935897
"1,955",84.7,113.8,40.622765,-73.936034
"1,931",78.7,99.7,40.624052,-73.934466
"2,011",90.6,280.4,40.64458,-73.913225
"1,952",112.7,151.1,40.64088,-73.9256
"1,960",22.5,55.9,,
"1,940",64.2,161.8,40.64599,-73.912366
"1,987",15.1,30.7,40.648809,-73.90541
"1,947",Not Available,Not Available,40.651478,-73.904127
"1,972",27.8,49.3,40.650533,-73.902305
"1,971",57.5,87.2,40.649348,-73.899799
"1,975",167.1,293.4,40.64738,-73.897074
"1,975",94.2,217.9,40.649698,-73.898349
"1,975",126.9,304.6,40.642598,-73.899474
"1,964",115.7,188,40.643022,-73.898435
"1,963",97.6,142.8,40.641631,-73.898398
"2,006",135.2,237.2,40.646245,-73.884344
"1,967",142.6,189,40.646929,-73.890336
"1,967",149.6,192.8,40.647487,-73.890951
"1,950",85,146.6,40.632544,-73.891156
"1,970",11.1,22.7,40.624752,-73.917801
"2,005",Not Available,Not Available,40.622989,-73.906387
"1,965",94.8,138.1,40.618981,-73.908752
"1,950",98.7,250,40.613147,-73.917404
"1,950",20.8,65.3,40.612213,-73.912612
"2,002",36.5,114.5,40.607938,-73.915358
"1,926",151.4,214.9,40.580103,-73.967651
"1,928",87.1,116.5,40.579554,-73.967777
"1,963",Not Available,Not Available,40.580796,-73.963615
"2,007",49.8,99.2,40.5773,-73.966982
"2,009",32.5,70.2,40.579033,-73.961985
"1,956",68.4,96.5,40.575857,-73.968617
"1,991",80.6,98,40.575571,-73.968693
"1,962",97.9,138.2,,
"1,932",70.6,93.8,40.576095,-73.965727
"1,920",78.2,115.5,40.576498,-73.96411
"1,931",Not Available,Not Available,40.576325,-73.964078
"1,929",Not Available,Not Available,40.576245,-73.964981
"1,927",67.6,98.8,40.576327,-73.964056
"1,935",84.1,110,40.57661,-73.964106
"1,930",77.6,105.2,40.576464,-73.963156
"1,930",69.7,76.5,40.575753,-73.962397
"1,929",Not Available,Not Available,40.576355,-73.963113
"1,929",Not Available,Not Available,40.576766,-73.963188
"1,929",81.8,108.5,40.577043,-73.96231
"1,929",Not Available,Not Available,40.576903,-73.962288
"1,929",76.7,99.3,40.576785,-73.962267
"1,926",91.2,115.4,40.576774,-73.962242
"1,929",Not Available,Not Available,40.577068,-73.962292
"1,929",77.4,102.9,40.577079,-73.961363
"1,928",73.6,95.4,40.575775,-73.96194
"1,929",82.3,127.4,40.575728,-73.961137
"1,967",Not Available,Not Available,40.575745,-73.962217
"1,929",Not Available,Not Available,40.575586,-73.962973
"1,929",Not Available,Not Available,40.575816,-73.961026
"1,928",82.2,107,40.576708,-73.961281
"1,929",54,76.4,40.577007,-73.961331
"1,931",Not Available,Not Available,40.576936,-73.960496
"1,928",62.1,82.7,40.577158,-73.960496
"1,928",77.2,106.4,40.57718,-73.960499
"1,941",73.3,97.2,40.576375,-73.959524
"1,935",Not Available,Not Available,40.575862,-73.959931
"1,931",64.7,87.3,40.5769,-73.960474
"1,980",81.4,118.7,40.575657,-73.961105
"1,932",Not Available,Not Available,40.58189,-73.959924
"1,931",74.3,100.1,40.579289,-73.957092
"1,931",Not Available,Not Available,40.579526,-73.958007
"1,938",62.3,90,,
"1,963",Not Available,Not Available,40.580901,-73.957023
"1,951",63.2,102.4,40.580954,-73.953675
"1,953",63.8,90.2,40.581684,-73.953833
"1,926",82.1,125.2,40.578455,-73.956593
"1,932",66.9,91.1,40.57883,-73.955278
"1,927",77.1,105.3,40.578106,-73.954789
"1,937",103.2,145.4,40.577521,-73.955301
"1,934",80.9,106.4,40.577477,-73.955157
"1,942",93.2,124.7,40.578149,-73.95417
"1,951",10.3,32.4,40.57822,-73.953155
"1,978",93.4,131.8,40.577836,-73.953079
"1,963",118.9,159.3,40.577646,-73.953044
"2,000",96,148.7,40.575722,-73.958826
"2,000",88.6,136.9,40.577017,-73.958786
"2,000",83.4,124.4,40.57733,-73.958807
"2,000",100.9,154.5,40.576885,-73.95763
"2,000",88.2,137.7,40.576844,-73.958588
"2,000",89.1,136,,
"2,007",120.9,218.9,40.577352,-73.957212
"2,013",69.2,132.3,40.577273,-73.958991
"2,000",85.5,111.6,,
"2,000",81.6,123.8,40.577075,-73.957421
"2,005",2.3,7.2,40.576885,-73.95763
"2,001",2.4,7.4,40.576471,-73.958862
"1,935",112.7,192.3,40.577768,-73.956175
"1,962",113.1,158.9,40.577071,-73.956701
"1,959",74.5,112.6,40.575682,-73.955388
"1,935",80.8,109.2,40.577631,-73.955718
"1,951",Not Available,Not Available,40.576289,-73.955064
"1,951",Not Available,Not Available,,
"1,961",61.8,87.2,40.577241,-73.953962
"1,940",Not Available,Not Available,40.581756,-73.953613
"2,015",Not Available,Not Available,40.580919,-73.953646
"1,938",69.3,100.7,40.577113,-73.950859
"1,939",68.7,103,40.580852,-73.946893
"1,985",107.3,241.4,40.578348,-73.939421
"1,970",62.6,92,40.584298,-73.95629
"1,970",61.4,91.5,40.583887,-73.956193
"1,970",63.2,92.7,40.584573,-73.955609
"1,961",Not Available,Not Available,40.585738,-73.953643
"1,942",71.1,94.7,40.58394,-73.952625
"1,927",101.4,145.9,40.583377,-73.951258
"1,962",Not Available,Not Available,40.583309,-73.95201
"2,015",0,0.1,40.583478,-73.950228
"1,999",89.1,214.8,40.58374,-73.946044
"1,962",81,109,40.586616,-73.945624
"1,964",79.3,116.4,40.586077,-73.944023
"1,986",72.7,104.1,40.584647,-73.942756
"1,955",Not Available,Not Available,40.586702,-73.941246
"1,961",Not Available,Not Available,40.585065,-73.934159
"1,970",64.5,102.9,40.585188,-73.93418
"1,970",63.8,93,40.585122,-73.934148
"2,007",Not Available,Not Available,40.584084,-73.93363
"1,962",66.1,112.6,40.586908,-73.931565
"1,965",95.3,141.7,40.586519,-73.933293
"1,966",Not Available,Not Available,40.587971,-73.93327
"1,970",77.1,127.5,40.584191,-73.932453
"1,969",137.6,269.7,40.584841,-73.931171
"1,960",77.5,114.8,40.584259,-73.93187
"1,972",73.6,110,40.583911,-73.938167
"1,976",106.6,169.1,40.58409,-73.933173
"2,005",4.1,11.5,40.584049,-73.934257
"1,962",95.7,135.4,40.600603,-73.933754
"1,953",86.3,124.1,40.602208,-73.933025
"1,953",Not Available,Not Available,40.59827,-73.933685
"2,006",24.8,54.7,40.593411,-73.932771
"2,013",73.3,119.2,,
"2,013",59.4,98.5,,
"1,940",56.4,144.6,,
"1,962",36.3,104.2,,
"2,008",100.8,168.6,,
"2,012",82.4,185.4,,
"1,971",77.1,174.8,,
"2,007",53.1,79.8,,
"1,931",36.9,75.6,,
"2,006",Not Available,Not Available,,
"2,008",328.8,683.3,,
"1,920",Not Available,Not Available,,
"1,931",3.4,10.7,,
"1,950",Not Available,Not Available,,
"1,931",Not Available,Not Available,,
"2,007",53.1,100.4,,
"1,955",24.7,77.6,,
"2,005",52.1,111.1,,
"2,007",44.7,114.3,,
"2,010",62.7,128,,
"1,967",76.9,134.8,,
"1,906",Not Available,Not Available,,
"2,008",62.2,120.5,,
"2,006",475.5,985.2,,
"1,949",Not Available,Not Available,,
"2,004",32.9,79.2,,
"1,923",248.1,713.1,,
"1,957",35.2,49.7,,
"2,006",64.7,158.1,,
"1,984",47.2,124.1,,
"2,007",67.2,141.9,,
"1,954",85.1,197.6,,
"1,952",4.4,13.8,,
"1,897",45.9,79.3,,
"1,985",70.3,218.8,,
"1,920",90.6,162.7,,
"1,938",25,44.6,40.745187,-73.944224
"2,012",59,106.8,,
"1,916",29.4,47.7,,
"1,916",Not Available,Not Available,,
"1,916",Not Available,Not Available,,
"1,965",Not Available,Not Available,,
"1,960",51.1,96.3,,
"1,959",151.4,438.9,,
"2,001",10.6,24.9,,
"1,931",115.6,145.6,,
"1,994",136.3,308.3,,
"1,960",88.8,124.4,,
"1,931",27,35.9,,
"1,961",72.2,102.7,,
"1,951",80.2,107.2,,
"1,932",89.2,94.8,,
"1,942",100.6,141.1,,
"1,930",105.3,143.2,,
"1,928",112.9,158.1,,
"1,931",127.6,158.8,,
"1,931",76.4,110.8,,
"1,931",68.1,101.2,,
"1,931",107.3,167.8,,
"1,927",103.3,144.6,,
"1,928",131.4,169.3,,
"1,927",207.2,284.1,,
"1,932",76.6,104.4,,
"1,942",94.5,128.6,,
"1,928",150.8,191.9,,
"1,965",37.5,69.7,,
"1,979",90.7,232.7,,
"1,932",43.4,73.2,,
"1,942",84.9,111.7,,
"1,926",106.7,156.3,,
"1,943",23.8,25,,
"1,940",73.5,102.8,,
"1,927",101.8,134.6,,
"1,929",91.1,98,,
"1,930",83.1,112.1,,
"1,938",75.2,101.4,,
"1,936",66.8,97.2,,
"1,936",62.3,88.8,,
"1,936",89.8,117.8,,
"1,931",Not Available,Not Available,,
"1,930",71.9,94.2,,
"1,931",102.6,134,,
"1,935",182.3,273.2,,
"1,930",80.8,107,,
"1,936",68.8,102.9,,
"1,941",128.8,155.8,,
"1,941",191,221.2,,
"1,970",78,105.6,,
"1,928",72.6,111.7,,
"1,970",73.3,98.6,,
"1,931",104.4,139.2,,
"1,928",103.2,138.1,,
"1,934",99.1,132.4,,
"1,964",75.5,108.7,,
"1,926",90.4,143.4,,
"1,940",86,119.6,,
"1,931",Not Available,Not Available,,
"1,937",47.3,66.3,,
"1,977",255.6,658.3,,
"1,962",49.2,70.3,,
"1,965",64.3,127.2,,
"1,991",88.4,150.9,,
"1,936",74,104.9,,
"1,937",69.7,94.8,,
"1,937",Not Available,Not Available,,
"1,931",85.6,114.6,,
"1,938",111.6,171.8,,
"1,941",116.1,149.5,,
"1,941",97.9,172,,
"1,932",95.3,130.8,,
"1,937",67.9,89.2,,
"1,954",61,88.5,,
"1,931",95.4,132.1,,
"2,006",82.8,174.5,,
"1,939",98.8,125.6,,
"1,922",70.4,97.9,,
"1,931",85.8,108.3,,
"1,937",84.3,113.3,,
"1,937",102.3,130.7,,
"1,938",90,121.1,,
"1,935",106.5,139.3,,
"1,951",89,120,,
"1,970",56.7,81.9,,
"1,958",103.2,140,,
"1,919",78.7,192.9,,
"1,915",79.7,202.2,,
"1,921",25.2,79.2,,
"1,928",117.4,191,,
"2,012",18.7,45.9,,
"1,970",60.4,88.8,,
"1,970",73.6,111.8,,
"1,914",106.3,267.9,,
"1,917",Not Available,Not Available,,
"1,951",94.8,135,,
"1,931",34.3,64.7,,
"1,931",62.5,98.2,,
"1,986",64,138,,
"1,941",118.4,247.7,40.742536,-73.93095
"1,964",Not Available,Not Available,,
"1,931",Not Available,Not Available,,
"1,943",19.8,27.3,,
"1,943",Not Available,Not Available,,
"1,964",28.3,37.9,,
"1,922",15.7,21,,
"1,945",219.6,388.3,,
"1,923",Not Available,Not Available,,
"1,950",13.7,36.9,,
"1,970",60.8,170,,
"1,926",Not Available,Not Available,,
"1,917",58,108.3,,
"1,931",32.3,55.8,,
"2,015",31.8,77.5,,
"2,006",74.5,134.4,,
"2,014",43.1,94.8,,
"2,014",Not Available,Not Available,,
"1,955",66.9,112.7,,
"1,923",70.4,196.3,,
"1,925",67.5,123.6,,
"1,928",35.7,112.2,,
"1,955",30.3,57.6,,
"1,930",48.3,77.5,,
"2,006",29.4,55.3,,
"1,931",36.6,49.1,,
"1,954",46,68.9,,
"1,905",16.2,30.6,,
"1,962",Not Available,Not Available,,
"1,922",24.9,41,,
"1,931",43.5,104,,
"1,913",21.7,51.9,,
"1,972",85.1,138.6,,
"1,972",36,76.7,,
"1,975",Not Available,Not Available,,
"1,906",75.9,108.3,,
"1,930",77.4,140.4,,
"2,011",88,150.4,,
